Name,release_date,meta_score,user_review,Platform_3DS,Platform_DS,Platform_Dreamcast,Platform_Game Boy Advance,Platform_GameCube,Platform_Nintendo 64,Platform_PC,Platform_PSP,Platform_PlayStation,Platform_PlayStation 2,Platform_PlayStation 3,Platform_PlayStation 4,Platform_PlayStation Vita,Platform_Wii,Platform_Wii U,Platform_Xbox,Platform_Xbox 360,Platform_Xbox One
Tony Hawk's Underground 2 Remix,"March 23, 2005",83,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Maximo vs Army of Zin,"January 20, 2004",83,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Metal Arms: Glitch in the System,"November 18, 2003",83,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
ESPN College Hoops,"November 13, 2003",83,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
High Heat Major League Baseball 2004,"February 20, 2003",83,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
F1 2001,"October 1, 2001",83,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Breath of Fire IV,"November 28, 2000",83,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Mario Kart 64,"February 10, 1997",83,9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
WarioWare D.I.Y.,"March 28, 2010",82,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gears of War: Ultimate Edition,"August 25, 2015",82,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Tomb Raider: Legend,"April 11, 2006",82,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Red Faction: Guerrilla,"September 15, 2009",82,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
X-Men Legends II: Rise of Apocalypse,"September 20, 2005",82,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
The Book of Unwritten Tales,"October 28, 2011",82,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Ys: Memories of Celceta,"November 26, 2013",82,9,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
KORG DS-10 Synthesizer,"November 4, 2008",82,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TOCA Race Driver 3,"February 22, 2006",82,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Dance Central,"November 4, 2010",82,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FIFA 16,"September 22, 2015",82,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
F1 2011,"September 20, 2011",82,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
GT Advance Championship Racing,"June 8, 2001",82,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rock Band,"December 18, 2007",82,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Dawn of Discovery,"June 17, 2009",82,9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Hot Shots Golf: Open Tee 2,"June 3, 2008",82,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Cave Story 3D,"November 8, 2011",82,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
LEGO Marvel Super Heroes,"October 22, 2013",82,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
MLB 07: The Show,"February 27, 2007",82,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
NBA 2K10,"October 6, 2009",82,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
NBA Ballers,"April 5, 2004",82,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Resident Evil: Revelations,"February 7, 2012",82,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tom Clancy's Splinter Cell: Blacklist,"August 20, 2013",82,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
You Don't Know Jack,"February 8, 2011",82,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
LEGO Marvel Super Heroes,"October 22, 2013",82,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
MVP Baseball 2003,"March 10, 2003",82,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
NHL Hitz 20-03,"September 16, 2002",82,9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Gitaroo Man,"February 19, 2002",82,9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Theme Park Roller Coaster,"December 4, 2000",82,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Dave Mirra Freestyle BMX,"September 26, 2000",82,7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Karaoke Revolution Volume 3,"November 9, 2004",82,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Dawn of Discovery,"June 17, 2009",82,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Saints Row: The Third,"November 15, 2011",82,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Borderlands: The Handsome Collection,"March 24, 2015",82,8,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Tiger Woods PGA Tour 09,"August 26, 2008",82,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
South Park: The Stick of Truth,"March 4, 2014",82,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Madden NFL 17,"August 23, 2016",82,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Zone of the Enders: The 2nd Runner,"March 10, 2003",82,9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Viva Pinata: Trouble in Paradise,"September 2, 2008",82,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2010 FIFA World Cup South Africa,"April 27, 2010",82,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Bejeweled 3,"December 7, 2010",82,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
LEGO The Lord of the Rings,"November 13, 2012",82,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Tomb Raider: Legend,"April 11, 2006",82,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Peter Jackson's King Kong: The Official Game of the Movie,"November 21, 2005",82,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Super Monkey Ball Jr.,"November 19, 2002",82,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
WWE SmackDown! Shut Your Mouth,"October 31, 2002",82,9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Unreal Tournament III,"July 7, 2008",82,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Pro Evolution Soccer 2015,"November 11, 2014",82,7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Sonic & All-Stars Racing Transformed,"November 18, 2012",82,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
NBA 2K9,"October 7, 2008",82,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Neverwinter Nights 2,"October 31, 2006",82,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Mega Man Powered Up,"March 14, 2006",82,9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Peter Jackson's King Kong: The Official Game of the Movie,"November 21, 2005",82,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Madden NFL 07,"August 22, 2006",82,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Gradius V,"September 14, 2004",82,9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Marvel: Ultimate Alliance,"October 24, 2006",82,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Top Spin 4,"March 15, 2011",82,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
NCAA Football 12,"July 12, 2011",82,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Guitar Hero III: Legends of Rock,"October 28, 2007",82,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
The Darkness,"June 25, 2007",82,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Disgaea DS,"September 23, 2008",82,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
